sim_number,tick,sim_time_s,timestamp_utc,total_active_isls,links_up,links_down,sum_configured_delay_ms,Sat1_alt,Sat1_x,Sat1_y,Sat1_speed,Sat1_degree,Sat2_alt,Sat2_x,Sat2_y,Sat2_speed,Sat2_degree,Sat3_alt,Sat3_x,Sat3_y,Sat3_speed,Sat3_degree,Sat4_alt,Sat4_x,Sat4_y,Sat4_speed,Sat4_degree,Sat5_alt,Sat5_x,Sat5_y,Sat5_speed,Sat5_degree,Sat6_alt,Sat6_x,Sat6_y,Sat6_speed,Sat6_degree,link_Sat4-Sat2_delay_ms,link_Sat4-Sat2_status,link_Sat4-Sat2_ospf_cost,link_Sat2-Sat1_delay_ms,link_Sat2-Sat1_status,link_Sat2-Sat1_ospf_cost,link_Sat1-Sat3_delay_ms,link_Sat1-Sat3_status,link_Sat1-Sat3_ospf_cost,link_Sat3-Sat6_delay_ms,link_Sat3-Sat6_status,link_Sat3-Sat6_ospf_cost,link_Sat4-Sat5_delay_ms,link_Sat4-Sat5_status,link_Sat4-Sat5_ospf_cost,link_Sat5-Sat6_delay_ms,link_Sat5-Sat6_status,link_Sat5-Sat6_ospf_cost,link_Sat2-Sat5_delay_ms,link_Sat2-Sat5_status,link_Sat2-Sat5_ospf_cost,link_Sat5-Sat3_delay_ms,link_Sat5-Sat3_status,link_Sat5-Sat3_ospf_cost,link_Sat2-Sat3_delay_ms,link_Sat2-Sat3_status,link_Sat2-Sat3_ospf_cost,link_Sat3-Sat5_delay_ms,link_Sat3-Sat5_status,link_Sat3-Sat5_ospf_cost,e2e_reachable,e2e_rtt_min_ms,e2e_rtt_avg_ms,e2e_rtt_max_ms,e2e_rtt_mdev_ms,e2e_packet_loss_pct,e2e_hop_count,e2e_path,pred_Sat1-Sat2_delay_ms,pred_Sat1-Sat3_delay_ms,pred_Sat2-Sat3_delay_ms,pred_Sat2-Sat4_delay_ms,pred_Sat2-Sat5_delay_ms,pred_Sat3-Sat5_delay_ms,pred_Sat3-Sat6_delay_ms,pred_Sat4-Sat5_delay_ms,pred_Sat5-Sat6_delay_ms,ai_path,ai_path_cost_ms,ospf_path,ospf_path_cost_ms
2,56,56.0,2026-03-15T19:46:57.468782Z,7,18,0,2552.0,15.0,272.826734,0.0,27.02,1,10.0,77.5,324.0,53.48,2,10.0,246.5,126.90985,53.48,3,5.0,130.0,228.72142,93.6,3,5.0,166.763974,130.0,93.6,4,5.0,134.406352,130.0,93.6,3,73.3,1,733,116.0,1,1160,115.0,1,1150.0,330.0,1,3300,45.3,1,453,209.0,1,2090,72.5,1,725,66.3,1,663,89.9,1,899.0,66.3,1,663,1,2101.507,3148.554,4208.727,860.319,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.27,109.75,90.08,69.2,69.61,69.08,68.52,49.61,48.89,Sat4→Sat5→Sat6,254.3,Sat4→Sat5→Sat6,254.3
2,57,57.0,2026-03-15T19:47:04.797972Z,7,18,0,2607.8,15.0,245.808833,0.0,27.02,1,10.0,77.5,324.0,53.48,2,10.0,242.428093,77.5,53.48,3,5.0,194.0,193.680081,93.6,3,5.0,130.0,250.834524,93.6,4,5.0,219.192146,258.0,93.6,2,72.3,1,723,116.0,1,1160,115.0,1,1150.0,68.5,1,685,230.0,1,2300,46.3,1,463,73.7,1,737,70.2,1,702,89.9,1,899.0,351.0,1,3510,1,454.033,465.183,473.853,8.279,0.0,5,10.0.4.2|10.5.2.2|10.4.5.2|10.5.6.2|10.0.6.1,108.91,109.66,90.23,66.83,68.11,69.44,69.03,46.25,43.33,Sat4→Sat5→Sat6,276.3,Sat4→Sat2→Sat5→Sat6,192.3
2,58,58.0,2026-03-15T19:47:10.517804Z,6,18,0,2050.3,15.0,218.790932,0.0,27.02,1,10.0,281.070461,324.0,53.48,1,10.0,188.946337,77.5,53.48,3,5.0,164.081583,130.0,93.6,2,5.0,194.0,171.566978,93.6,4,5.0,194.0,139.209356,93.6,2,72.3,1,723,116.0,1,1160,112.0,1,1120.0,66.2,1,662,42.0,1,420,215.0,1,2150,62.4,1,624,65.7,1,657,89.9,1,899.0,65.7,1,657,1,258.247,264.463,271.668,5.523,0.0,5,10.0.4.2|10.4.5.2|10.5.3.2|10.5.6.2|10.0.6.1,108.94,109.78,90.22,68.19,66.3,68.73,68.46,48.29,47.38,Sat4→Sat5→Sat6,257.0,Sat4→Sat5→Sat3→Sat6,173.9
2,59,59.0,2026-03-15T19:47:15.827684Z,6,18,0,2101.5,15.0,191.773031,0.0,27.02,1,10.0,324.0,324.0,53.48,1,10.0,135.46458,77.5,53.48,3,5.0,130.0,253.516915,93.6,3,5.0,141.96848,130.0,93.6,3,5.0,130.0,214.389142,93.6,3,331.0,1,3310,116.0,1,1160,110.0,1,1100.0,65.1,1,651,46.2,1,462,44.3,1,443,62.4,1,624,63.0,1,630,89.9,1,899.0,63.0,1,630,1,192.306,194.158,195.223,1.314,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.51,109.95,91.93,71.17,69.59,65.03,63.85,45.43,45.81,Sat4→Sat5→Sat6,90.5,Sat4→Sat5→Sat6,90.5
2,60,60.0,2026-03-15T19:47:22.777467Z,5,18,0,2755.2,15.0,164.75513,0.0,27.02,1,10.0,324.0,324.0,53.48,2,10.0,81.982824,77.5,53.48,1,5.0,194.0,168.884587,93.6,3,5.0,211.630019,258.0,93.6,3,5.0,243.98764,258.0,93.6,1,61.3,1,613,116.0,1,1160,541.0,1,5410.0,65.1,1,651,213.0,1,2130,212.0,1,2120,62.3,1,623,63.0,1,630,89.9,1,899.0,63.0,1,630,1,687.083,698.166,705.032,7.911,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.78,109.66,91.11,69.77,70.29,65.34,68.77,46.17,47.01,Sat4→Sat5→Sat6,425.0,Sat4→Sat2→Sat3→Sat6,216.3
2,61,61.0,2026-03-15T19:47:28.968506Z,8,18,0,2852.8,15.0,137.737229,0.0,27.02,1,10.0,246.5,220.48427,53.48,4,10.0,77.5,295.498933,53.48,3,5.0,139.286089,130.0,93.6,3,5.0,194.0,146.771483,93.6,4,5.0,178.413861,130.0,93.6,3,61.4,1,614,107.0,1,1070,541.0,1,5410.0,71.2,1,712,42.4,1,424,43.4,1,434,62.7,1,627,356.0,1,3560,91.0,1,910.0,356.0,1,3560,1,252.661,257.181,259.442,3.196,0.0,7,10.0.4.2|10.5.2.1|10.5.6.2|10.0.6.1,108.84,109.75,91.33,69.13,67.23,70.07,70.2,48.95,47.45,Sat4→Sat5→Sat6,85.8,Sat4→Sat5→Sat6,85.8
2,62,62.0,2026-03-15T19:47:36.025735Z,7,18,0,2906.2,15.0,110.719328,0.0,27.02,1,10.0,246.5,167.002514,53.48,3,10.0,77.5,324.0,53.48,2,5.0,214.312409,258.0,93.6,2,5.0,130.0,206.827015,93.6,4,5.0,130.0,239.184637,93.6,3,64.5,1,645,107.0,1,1070,541.0,1,5410.0,367.0,1,3670,44.4,1,444,46.7,1,467,65.5,1,655,364.0,1,3640,91.0,1,910.0,72.9,1,729,1,268.371,274.415,281.979,5.658,0.0,4,10.0.4.2|10.5.2.1|10.5.6.2|10.0.6.1,107.02,108.76,92.3,68.15,68.1,68.71,69.45,44.78,43.83,Sat4→Sat5→Sat6,91.1,Sat4→Sat5→Sat6,91.1
2,63,63.0,2026-03-15T19:47:41.359658Z,7,18,0,2982.3,15.0,83.701427,0.0,27.02,1,10.0,246.5,113.520757,53.48,3,10.0,77.5,324.0,53.48,2,5.0,194.0,144.089092,93.6,3,5.0,236.425513,258.0,93.6,4,5.0,194.0,183.216865,93.6,3,67.1,1,671,108.0,1,1080,541.0,1,5410.0,72.3,1,723,42.7,1,427,41.2,1,412,334.0,1,3340,362.0,1,3620,91.0,1,910.0,362.0,1,3620,1,169.97,172.599,176.581,2.863,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.11,108.49,90.14,68.18,69.36,67.26,66.9,47.73,46.73,Sat4→Sat5→Sat6,83.9,Sat4→Sat5→Sat6,83.9
2,64,64.0,2026-03-15T19:47:46.497817Z,6,18,0,2406.0,15.0,56.683526,0.0,27.02,1,10.0,229.039001,77.5,53.48,3,10.0,286.944202,324.0,53.48,1,5.0,130.0,209.509406,93.6,3,5.0,185.975989,130.0,93.6,4,5.0,153.618367,130.0,93.6,2,343.0,1,3430,108.0,1,1080,541.0,1,5410.0,72.3,1,723,44.9,1,449,43.0,1,430,68.1,1,681,63.4,1,634,91.0,1,910.0,63.4,1,634,1,180.202,184.941,187.72,3.368,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.04,108.84,90.18,67.73,68.69,70.4,68.01,48.37,48.22,Sat4→Sat5→Sat6,87.9,Sat4→Sat5→Sat6,87.9
2,65,65.0,2026-03-15T19:47:53.479828Z,7,18,0,2107.4,15.0,29.665625,0.0,27.02,1,10.0,175.557244,77.5,53.48,3,10.0,324.0,324.0,53.48,2,5.0,239.107904,258.0,93.6,2,5.0,130.0,231.622509,93.6,4,5.0,199.980131,258.0,93.6,3,65.0,1,650,105.0,1,1050,541.0,1,5410.0,62.9,1,629,45.2,1,452,45.9,1,459,67.1,1,671,65.1,1,651,91.0,1,910.0,65.1,1,651,1,193.742,194.312,194.69,0.41,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.34,109.58,90.67,68.62,65.91,70.03,71.38,44.52,43.2,Sat4→Sat5→Sat6,91.1,Sat4→Sat5→Sat6,91.1
2,66,66.0,2026-03-15T19:47:58.665496Z,7,18,0,2903.2,15.0,2.647724,0.0,27.02,1,10.0,122.075488,77.5,53.48,3,10.0,324.0,324.0,53.48,2,5.0,183.293598,130.0,93.6,3,5.0,194.0,190.778992,93.6,4,5.0,194.0,158.421371,93.6,3,317.0,1,3170,102.0,1,1020,541.0,1,5410.0,61.8,1,618,42.7,1,427,41.8,1,418,62.2,1,622,60.2,1,602,91.0,1,910.0,60.2,1,602,1,421.347,428.77,435.189,5.695,0.0,6,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,110.32,110.01,92.02,69.22,68.84,69.75,68.41,49.54,47.59,Sat4→Sat5→Sat6,84.5,Sat4→Sat5→Sat6,84.5
2,67,67.0,2026-03-15T19:48:05.894684Z,8,18,0,3019.3,15.0,0.0,324.0,27.02,1,10.0,77.5,255.406269,53.48,4,10.0,246.5,214.610529,53.48,3,5.0,130.0,234.3049,93.6,3,5.0,161.180494,130.0,93.6,4,5.0,130.0,195.177127,93.6,3,352.0,1,3520,118.0,1,1180,541.0,1,5410.0,63.6,1,636,45.4,1,454,218.0,1,2180,69.0,1,690,62.2,1,622,89.0,1,890.0,62.2,1,622,1,353.076,359.101,368.731,6.88,0.0,5,10.0.4.2|10.5.2.1|10.5.3.2|10.5.6.2|10.0.6.1,110.27,110.08,91.84,64.95,67.16,68.68,69.71,46.74,45.97,Sat4→Sat5→Sat6,263.4,Sat4→Sat5→Sat3→Sat6,171.2
2,68,68.0,2026-03-15T19:48:11.391267Z,7,18,0,3536.5,15.0,0.0,324.0,27.02,1,10.0,77.5,308.888025,53.48,3,10.0,246.5,161.128772,53.48,2,5.0,194.0,188.096602,93.6,3,5.0,130.0,256.418004,93.6,4,5.0,224.775626,258.0,93.6,2,358.0,1,3580,120.0,1,1200,541.0,1,5410.0,64.6,1,646,46.3,1,463,233.0,1,2330,73.2,1,732,67.6,1,676,89.0,1,890.0,338.0,1,3380,1,546.044,558.654,566.573,9.013,0.0,8,10.0.4.2|10.5.2.1|10.6.3.2|10.5.6.2|10.0.6.1,110.77,110.77,90.95,68.04,69.02,67.96,67.14,45.41,46.27,Sat4→Sat5→Sat6,279.3,Sat4→Sat5→Sat3→Sat6,178.5
2,69,69.0,2026-03-15T19:48:18.730161Z,7,18,0,3530.6,15.0,0.0,324.0,27.02,1,10.0,77.5,324.0,53.48,3,10.0,246.5,107.647016,53.48,2,5.0,158.498103,130.0,93.6,3,5.0,194.0,165.983498,93.6,4,5.0,194.0,133.625876,93.6,2,362.0,1,3620,602.0,1,6020,541.0,1,5410.0,338.0,1,3380,210.0,1,2100,43.3,1,433,72.4,1,724,67.1,1,671,89.0,1,890.0,67.1,1,671,1,431.029,445.259,464.527,14.131,0.0,4,10.0.4.2|10.5.2.1|10.5.6.2|10.0.6.1,109.96,110.86,90.14,67.42,67.05,68.42,68.96,48.67,46.87,Sat4→Sat5→Sat6,253.3,Sat4→Sat5→Sat6,253.3
2,70,70.0,2026-03-15T19:48:24.383111Z,6,18,0,2782.5,15.0,0.0,324.0,27.02,1,10.0,246.851538,324.0,53.48,2,10.0,223.165259,77.5,53.48,2,5.0,195.100395,258.0,93.6,2,5.0,136.385,130.0,93.6,3,5.0,130.0,219.972622,93.6,3,65.0,1,650,117.0,1,1170,541.0,1,5410.0,68.6,1,686,43.2,1,432,222.0,1,2220,72.4,1,724,67.3,1,673,89.0,1,890.0,67.3,1,673,1,349.751,360.418,377.228,12.029,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.1,110.62,90.55,67.93,68.09,67.2,68.25,46.17,45.22,Sat4→Sat5→Sat6,265.2,Sat4→Sat5→Sat3→Sat6,179.1
2,71,71.0,2026-03-15T19:48:31.540812Z,6,18,0,3669.0,15.0,0.0,324.0,27.02,0,10.0,300.333295,324.0,53.48,2,10.0,169.683503,77.5,53.48,2,5.0,194.0,163.301107,93.6,3,5.0,217.213498,258.0,93.6,4,5.0,249.57112,258.0,93.6,2,61.9,1,619,117.0,1,1170,541.0,1,5410.0,323.0,1,3230,213.0,1,2130,42.1,1,421,312.0,1,3120,325.0,1,3250,89.0,1,890.0,65.0,1,650,1,514.462,523.366,536.86,9.702,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.47,110.48,91.22,69.07,71.7,67.71,68.67,47.48,47.11,Sat4→Sat5→Sat6,255.1,Sat4→Sat5→Sat6,255.1
2,72,72.0,2026-03-15T19:48:38.841654Z,4,18,0,3399.1,15.0,0.0,324.0,27.02,0,10.0,324.0,324.0,53.48,0,10.0,116.201746,77.5,53.48,2,5.0,133.702609,130.0,93.6,2,5.0,194.0,141.188003,93.6,3,5.0,172.830382,130.0,93.6,3,61.9,1,619,117.0,1,1170,541.0,1,5410.0,62.9,1,629,213.0,1,2130,43.4,1,434,312.0,1,3120,63.3,1,633,89.0,1,890.0,316.0,1,3160,1,501.722,522.8,561.024,27.075,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.85,110.48,91.43,69.92,67.86,69.05,69.52,48.81,47.51,Sat4→Sat5→Sat6,256.4,Sat4→Sat2→Sat3→Sat6,213.8
2,73,73.0,2026-03-15T19:48:46.182616Z,6,18,0,3248.7,15.0,0.0,324.0,27.02,1,10.0,324.0,324.0,53.48,1,10.0,77.5,261.28001,53.48,3,5.0,219.895889,258.0,93.6,2,5.0,130.0,212.410495,93.6,3,5.0,130.0,244.768116,93.6,3,61.9,1,619,117.0,1,1170,119.0,1,1190.0,354.0,1,3540,44.5,1,445,47.1,1,471,312.0,1,3120,70.1,1,701,89.0,1,890.0,70.1,1,701,1,194.857,196.275,197.267,1.029,0.0,8,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.85,110.18,90.98,70.44,69.78,65.33,64.73,44.62,44.02,Sat4→Sat5→Sat6,91.6,Sat4→Sat5→Sat6,91.6
2,74,74.0,2026-03-15T19:48:53.163185Z,7,18,0,2926.9,15.0,0.0,324.0,27.02,1,10.0,246.5,201.221436,53.48,2,10.0,77.5,314.761767,53.48,3,5.0,194.0,138.505613,93.6,3,5.0,242.008993,258.0,93.6,4,5.0,194.0,177.633385,93.6,3,63.6,1,636,117.0,1,1170,120.0,1,1200.0,71.9,1,719,42.9,1,429,41.1,1,411,62.4,1,624,359.0,1,3590,89.0,1,890.0,71.9,1,719,1,338.337,346.959,363.517,11.711,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.94,110.47,90.1,67.29,69.55,68.76,68.18,48.36,46.73,Sat4→Sat5→Sat6,84.0,Sat4→Sat5→Sat6,84.0
2,75,75.0,2026-03-15T19:49:00.283164Z,7,18,0,2783.2,15.0,0.0,324.0,27.02,1,10.0,246.5,147.739679,53.48,2,10.0,77.5,324.0,53.48,3,5.0,130.0,215.092886,93.6,3,5.0,180.392509,130.0,93.6,4,5.0,148.034887,130.0,93.6,3,66.5,1,665,117.0,1,1170,120.0,1,1200.0,362.0,1,3620,44.9,1,449,42.7,1,427,65.5,1,655,363.0,1,3630,89.0,1,890.0,72.6,1,726,1,180.425,183.151,185.016,1.97,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,111.02,110.1,91.14,67.7,69.62,69.56,67.11,48.52,48.31,Sat4→Sat5→Sat6,87.6,Sat4→Sat5→Sat6,87.6
2,76,76.0,2026-03-15T19:49:07.270967Z,6,18,0,3159.4,15.0,0.0,324.0,27.02,0,10.0,246.5,94.257923,53.48,2,10.0,252.72528,324.0,53.48,2,5.0,244.691384,258.0,93.6,2,5.0,130.0,237.205989,93.6,4,5.0,205.563611,258.0,93.6,3,338.0,1,3380,117.0,1,1170,120.0,1,1200.0,322.0,1,3220,45.4,1,454,46.0,1,460,69.3,1,693,66.4,1,664,89.0,1,890.0,66.4,1,664,1,274.837,282.378,289.543,6.009,0.0,4,10.0.4.2|10.5.2.1|10.5.6.2|10.0.6.1,110.87,110.1,90.1,69.35,69.08,68.05,67.82,45.09,43.21,Sat4→Sat5→Sat6,91.4,Sat4→Sat5→Sat6,91.4
2,77,77.0,2026-03-15T19:49:12.607974Z,6,18,0,3237.4,15.0,0.0,324.0,27.02,0,10.0,209.776167,77.5,53.48,2,10.0,306.207036,324.0,53.48,2,5.0,177.710118,130.0,93.6,3,5.0,194.0,185.195513,93.6,4,5.0,194.0,152.837891,93.6,3,67.0,1,670,117.0,1,1170,120.0,1,1200.0,311.0,1,3110,212.0,1,2120,42.1,1,421,66.6,1,666,61.0,1,610,89.0,1,890.0,305.0,1,3050,1,356.686,360.197,364.474,3.225,0.0,6,10.0.4.2|10.4.2.2|10.5.2.1|10.5.6.2|10.0.6.1,110.62,109.43,90.3,68.14,68.19,72.44,68.7,49.94,47.56,Sat4→Sat5→Sat6,254.1,Sat4→Sat2→Sat5→Sat6,175.7
2,78,78.0,2026-03-15T19:49:19.721205Z,4,18,0,3159.5,15.0,0.0,324.0,27.02,0,10.0,156.29441,77.5,53.48,2,10.0,324.0,324.0,53.48,0,5.0,130.0,239.88838,93.6,3,5.0,155.597014,130.0,93.6,3,5.0,130.0,200.760607,93.6,2,66.8,1,668,117.0,1,1170,120.0,1,1200.0,311.0,1,3110,45.6,1,456,43.8,1,438,64.1,1,641,61.0,1,610,89.0,1,890.0,305.0,1,3050,1,189.655,190.408,191.694,0.913,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.35,110.85,91.33,65.45,65.75,69.46,69.92,46.68,46.06,Sat4→Sat5→Sat6,89.4,Sat4→Sat5→Sat6,89.4
2,79,79.0,2026-03-15T19:49:24.879309Z,7,18,0,2528.9,15.0,324.0,324.0,27.02,1,10.0,102.812654,77.5,53.48,2,10.0,324.0,324.0,53.48,3,5.0,194.0,182.513122,93.6,3,5.0,198.001484,258.0,93.6,4,5.0,230.359105,258.0,93.6,2,61.4,1,614,117.0,1,1170,100.0,1,1000.0,61.4,1,614,43.1,1,431,43.3,1,433,63.3,1,633,63.0,1,630,89.0,1,890.0,315.0,1,3150,1,260.425,261.62,263.941,1.64,0.0,9,10.0.4.2|10.5.2.1|10.5.6.2|10.0.6.1,110.48,110.87,91.86,68.84,65.07,70.16,69.73,45.68,46.69,Sat4→Sat5→Sat6,86.4,Sat4→Sat5→Sat6,86.4
2,80,80.0,2026-03-15T19:49:31.928999Z,8,18,0,2921.9,15.0,324.0,324.0,27.02,1,10.0,77.5,274.669103,53.48,3,10.0,246.5,195.347694,53.48,4,5.0,152.914624,130.0,93.6,3,5.0,194.0,160.400018,93.6,4,5.0,192.042396,130.0,93.6,2,69.9,1,699,117.0,1,1170,103.0,1,1030.0,320.0,1,3200,210.0,1,2100,218.0,1,2180,70.0,1,700,315.0,1,3150,90.2,1,902.0,63.1,1,631,1,439.202,451.779,467.903,11.982,0.0,6,10.0.4.2|10.5.2.2|10.4.5.2|10.5.6.2|10.0.6.1,110.79,111.45,91.96,67.37,69.27,67.87,67.36,48.88,46.93,Sat4→Sat5→Sat6,428.0,Sat4→Sat2→Sat5→Sat6,357.9
2,81,81.0,2026-03-15T19:49:39.212844Z,8,18,0,1873.1,15.0,324.0,324.0,27.02,2,10.0,77.5,324.0,53.48,3,10.0,246.5,141.865938,53.48,3,5.0,200.683875,258.0,93.6,2,5.0,130.80152,130.0,93.6,4,5.0,130.0,225.556102,93.6,3,72.7,1,727,112.0,1,1120,105.0,1,1050.0,67.1,1,671,42.9,1,429,44.8,1,448,72.3,1,723,65.2,1,652,90.2,1,902.0,326.0,1,3260,1,178.105,179.527,180.832,1.116,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.95,110.14,90.22,68.51,68.68,67.5,67.97,43.97,43.53,Sat4→Sat5→Sat6,87.7,Sat4→Sat5→Sat6,87.7
2,82,82.0,2026-03-15T19:49:46.198529Z,8,18,0,1351.0,15.0,324.0,324.0,27.02,2,10.0,77.5,324.0,53.48,3,10.0,246.5,88.384181,53.48,3,5.0,194.0,157.717627,93.6,3,5.0,222.796978,258.0,93.6,4,5.0,255.1546,258.0,93.6,2,72.5,1,725,112.0,1,1120,108.0,1,1080.0,67.9,1,679,42.5,1,425,41.8,1,418,72.5,1,725,68.1,1,681,90.2,1,902.0,68.1,1,681,1,172.068,178.498,182.571,4.6,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.35,110.36,90.32,69.33,67.71,69.03,68.39,47.94,46.64,Sat4→Sat5→Sat6,84.3,Sat4→Sat5→Sat6,84.3
2,83,83.0,2026-03-15T19:49:51.340959Z,7,18,0,1915.8,15.0,324.0,324.0,27.02,1,10.0,266.114372,324.0,53.48,3,10.0,203.902425,77.5,53.48,2,5.0,130.0,195.880871,93.6,3,5.0,194.0,135.604524,93.6,4,5.0,167.246902,130.0,93.6,3,64.4,1,644,103.0,1,1030,108.0,1,1080.0,333.0,1,3330,44.4,1,444,217.0,1,2170,64.1,1,641,67.0,1,670,90.2,1,902.0,67.0,1,670,1,2738.171,3268.074,3797.978,529.903,33.3333,6,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,108.42,109.09,90.22,68.29,70.33,68.54,68.09,49.14,47.45,Sat4→Sat5→Sat6,261.4,Sat4→Sat5→Sat6,261.4
2,84,84.0,2026-03-15T19:50:00.963119Z,7,18,0,2191.6,15.0,324.0,324.0,27.02,1,10.0,319.596129,324.0,53.48,3,10.0,150.420669,77.5,53.48,2,5.0,225.479369,258.0,93.6,2,5.0,130.0,217.993975,93.6,4,5.0,130.0,250.351596,93.6,3,61.6,1,616,100.0,1,1000,108.0,1,1080.0,67.0,1,670,44.7,1,447,237.0,1,2370,64.4,1,644,65.7,1,657,90.2,1,902.0,65.7,1,657,1,581.175,582.876,585.8,2.076,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.21,109.49,91.86,72.06,70.68,64.07,65.94,45.18,44.06,Sat4→Sat5→Sat6,281.7,Sat4→Sat5→Sat3→Sat6,177.4
2,85,85.0,2026-03-15T19:50:06.902677Z,5,18,0,1506.1,15.0,324.0,324.0,27.02,1,10.0,324.0,324.0,53.48,2,10.0,96.938912,77.5,53.48,1,5.0,194.0,132.922133,93.6,2,5.0,247.592473,258.0,93.6,3,5.0,194.0,172.049906,93.6,3,61.6,1,616,100.0,1,1000,108.0,1,1080.0,61.5,1,615,43.1,1,431,41.2,1,412,60.5,1,605,65.7,1,657,90.2,1,902.0,65.7,1,657,1,172.056,176.451,182.129,4.211,0.0,9,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.54,109.36,91.28,68.3,70.01,68.95,68.88,49.14,46.83,Sat4→Sat5→Sat6,84.3,Sat4→Sat5→Sat6,84.3
2,86,86.0,2026-03-15T19:50:13.858655Z,8,18,0,2071.0,15.0,324.0,324.0,27.02,1,10.0,246.5,235.440358,53.48,4,10.0,77.5,280.542844,53.48,3,5.0,130.0,220.676365,93.6,3,5.0,174.809029,130.0,93.6,4,5.0,142.451407,130.0,93.6,3,64.6,1,646,503.0,1,5030,108.0,1,1080.0,70.2,1,702,45.1,1,451,42.3,1,423,62.3,1,623,70.4,1,704,90.2,1,902.0,70.4,1,704,1,183.761,184.193,184.997,0.569,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.44,109.29,90.96,70.13,67.5,70.44,66.91,48.62,48.46,Sat4→Sat5→Sat6,87.4,Sat4→Sat5→Sat6,87.4
2,87,87.0,2026-03-15T19:50:19.023765Z,8,18,0,2969.2,15.0,324.0,324.0,27.02,2,10.0,246.5,181.958602,53.48,3,10.0,77.5,324.0,53.48,3,5.0,250.274863,258.0,93.6,2,5.0,130.0,242.789469,93.6,4,5.0,211.147091,258.0,93.6,3,63.3,1,633,103.0,1,1030,112.0,1,1120.0,72.5,1,725,45.7,1,457,46.1,1,461,332.0,1,3320,73.6,1,736,90.2,1,902.0,368.0,1,3680,1,190.3,192.429,196.126,2.624,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.18,109.11,91.4,67.2,69.34,68.72,68.63,46.13,43.28,Sat4→Sat5→Sat6,91.8,Sat4→Sat5→Sat6,91.8
2,88,88.0,2026-03-15T19:50:24.189028Z,8,18,0,3849.2,15.0,324.0,324.0,27.02,2,10.0,246.5,128.476845,53.48,3,10.0,77.5,324.0,53.48,3,5.0,172.126638,130.0,93.6,3,5.0,194.0,179.612033,93.6,4,5.0,194.0,147.254411,93.6,2,66.3,1,663,529.0,1,5290,112.0,1,1120.0,72.5,1,725,42.2,1,422,42.4,1,424,65.9,1,659,362.0,1,3620,90.2,1,902.0,362.0,1,3620,1,336.954,342.543,350.248,5.629,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.17,108.35,90.14,69.08,68.1,66.85,69.58,50.22,47.63,Sat4→Sat5→Sat6,84.6,Sat4→Sat5→Sat6,84.6
2,89,89.0,2026-03-15T19:50:31.313759Z,6,18,0,4165.1,15.0,324.0,324.0,27.02,1,10.0,243.995089,77.5,53.48,2,10.0,271.988114,324.0,53.48,2,5.0,130.0,245.47186,93.6,3,5.0,150.013535,130.0,93.6,3,5.0,130.0,206.344087,93.6,3,70.1,1,701,529.0,1,5290,103.0,1,1030.0,64.6,1,646,45.9,1,459,220.0,1,2200,68.4,1,684,362.0,1,3620,90.2,1,902.0,362.0,1,3620,1,1820.619,2850.8,3881.689,841.428,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.34,108.42,90.11,69.21,67.97,68.01,68.2,46.88,45.96,Sat4→Sat5→Sat6,265.9,Sat4→Sat2→Sat3→Sat6,224.9
